case_id,time_s,max_displacement_mm,max_vm_kpa
stage6_tumor_large_central_hard100kPa,1.265,4.833758855032285,34.0147371237
stage6_tumor_large_central_hard100kPa,1.27,4.921193196207752,35.3160884189
stage6_tumor_large_central_hard100kPa,1.275,5.0619331450798,36.9872652089
stage6_tumor_large_central_hard100kPa,1.28,5.262719079427799,38.9719621755
stage6_tumor_large_central_hard100kPa,1.285,5.5320145939362435,41.2455267052
stage6_tumor_large_central_hard100kPa,1.29,5.874843976548757,43.7754374486
stage6_tumor_large_central_hard100kPa,1.295,6.292272669057339,46.5222064301
stage6_tumor_large_central_hard100kPa,1.3,6.786815160347354,49.450830145
stage6_tumor_large_central_hard100kPa,1.305,7.335878875273307,52.4693624905
stage6_tumor_large_central_hard100kPa,1.31,7.910421299660557,55.4918755918
stage6_tumor_large_central_hard100kPa,1.315,8.489163651394772,58.4483923718
stage6_tumor_large_central_hard100kPa,1.3199999999999998,9.052286305389412,61.2713775582
stage6_tumor_large_central_hard100kPa,1.325,9.574462638827875,63.8583822328
stage6_tumor_large_central_hard100kPa,1.33,10.034376774289605,66.1332146699
stage6_tumor_large_central_hard100kPa,1.335,10.411546045275736,68.0338788685
stage6_tumor_large_central_hard100kPa,1.3399999999999999,10.681637106922471,69.4926773146
stage6_tumor_large_central_hard100kPa,1.345,10.837330425473981,70.517623831
stage6_tumor_large_central_hard100kPa,1.3499999999999999,10.874747564650413,71.1245065032
stage6_tumor_large_central_hard100kPa,1.355,10.797610746230717,71.3421737163
stage6_tumor_large_central_hard100kPa,1.3599999999999999,10.621499932435867,71.2100818017
stage6_tumor_large_central_hard100kPa,1.365,10.372181650066851,70.7742114334
stage6_tumor_large_central_hard100kPa,1.3699999999999999,10.087704955546501,70.116696174
stage6_tumor_large_central_hard100kPa,1.375,9.802519375427272,69.3355176195
stage6_tumor_large_central_hard100kPa,1.38,9.554463703619692,68.5412759049
stage6_tumor_large_central_hard100kPa,1.385,9.371274212073164,67.8495195011
stage6_tumor_large_central_hard100kPa,1.39,9.263354172265517,67.3326054422
stage6_tumor_large_central_hard100kPa,1.395,9.23031420091147,67.0296274437
stage6_tumor_large_central_hard100kPa,1.4,9.272744750591155,67.0003563504
stage6_tumor_large_central_hard100kPa,1.405,9.376019857006597,67.2361930098
stage6_tumor_large_central_hard100kPa,1.41,9.536936458288615,67.7346890714
stage6_tumor_large_central_hard100kPa,1.415,9.751059612983434,68.4530588965
stage6_tumor_large_central_hard100kPa,1.42,10.003013041576866,69.325297933
stage6_tumor_large_central_hard100kPa,1.425,10.261877791806457,70.2459701315
stage6_tumor_large_central_hard100kPa,1.43,10.504467220221116,71.1168637752
stage6_tumor_large_central_hard100kPa,1.435,10.706347726048167,71.8231216614
stage6_tumor_large_central_hard100kPa,1.44,10.842465957097607,72.2639483194
stage6_tumor_large_central_hard100kPa,1.4449999999999998,10.897358953730652,72.3819453976
stage6_tumor_large_central_hard100kPa,1.45,10.8596322079861,72.1072152119
stage6_tumor_large_central_hard100kPa,1.455,10.716550158097602,71.2955498362
stage6_tumor_large_central_hard100kPa,1.46,10.482281115230753,69.9184657808
stage6_tumor_large_central_hard100kPa,1.4649999999999999,10.164999895594702,67.9889261739
stage6_tumor_large_central_hard100kPa,1.47,9.77174938527707,65.5503971696
stage6_tumor_large_central_hard100kPa,1.475,9.305845215831496,62.6767643311
stage6_tumor_large_central_hard100kPa,1.48,8.79687668876881,59.6291709871
stage6_tumor_large_central_hard100kPa,1.4849999999999999,8.261685014813816,56.5647947145
stage6_tumor_large_central_hard100kPa,1.49,7.7188945344346855,53.5928957892
stage6_tumor_large_central_hard100kPa,1.4949999999999999,7.190801412632357,50.7676883051
stage6_tumor_large_central_hard100kPa,1.5,6.695315019215638,48.085413845
stage6_tumor_large_central_hard100kPa,1.505,6.247817693146597,45.5783017783
stage6_tumor_large_central_hard100kPa,1.51,5.864932319047957,43.3236565751
stage6_tumor_large_central_hard100kPa,1.515,5.552381862307283,41.3561670205
stage6_tumor_large_central_hard100kPa,1.52,5.305898125636617,39.6419177366
stage6_tumor_large_central_hard100kPa,1.525,5.123505029171083,38.1447660522
stage6_tumor_large_central_hard100kPa,1.53,5.00851852799323,36.8672009585
stage6_tumor_large_central_hard100kPa,1.535,4.9465553049116044,35.7911296617
stage6_tumor_large_central_hard100kPa,1.54,4.924545360202167,34.8980770005
stage6_tumor_large_central_hard100kPa,1.545,4.927462455435522,34.1291770013
stage6_tumor_large_central_hard100kPa,1.55,4.934054682724909,33.3633323129
stage6_tumor_large_central_hard100kPa,1.555,4.9215167942884275,32.4667216711
stage6_tumor_large_central_hard100kPa,1.56,4.871352177324293,31.3506489853
stage6_tumor_large_central_hard100kPa,1.565,4.762470246210986,29.9570406849
stage6_tumor_large_central_hard100kPa,1.5699999999999998,4.5724449373632226,28.2525684372
stage6_tumor_large_central_hard100kPa,1.575,4.2970559204787,26.2406280297
stage6_tumor_large_central_hard100kPa,1.58,3.9314121105819866,23.8902896171
stage6_tumor_large_central_hard100kPa,1.585,3.4675912080253513,21.168587565
stage6_tumor_large_central_hard100kPa,1.5899999999999999,2.9185622735738828,18.1467024312
stage6_tumor_large_central_hard100kPa,1.595,2.306360855142726,14.929239975
stage6_tumor_large_central_hard100kPa,1.6,1.6564042616580945,11.6104238076
stage6_tumor_large_central_hard100kPa,1.605,1.0092186659354239,8.30592809528
stage6_tumor_large_central_hard100kPa,1.6099999999999999,0.5728317455387582,5.1211973177
stage6_tumor_large_central_hard100kPa,1.615,0.2983710564574665,2.18398818567
stage6_tumor_large_central_hard100kPa,1.6199999999999999,0.6003379984702245,0.88706727918
stage6_tumor_large_central_hard100kPa,1.625,0.9249856585393145,2.5067613309
stage6_tumor_large_central_hard100kPa,1.63,1.1349996033421872,4.10943586767
stage6_tumor_large_central_hard100kPa,1.635,1.239752611578329,5.20518910164
stage6_tumor_large_central_hard100kPa,1.64,1.254327119342117,5.8328545241
stage6_tumor_large_central_hard100kPa,1.645,1.194293666669158,6.05643337128
stage6_tumor_large_central_hard100kPa,1.65,1.0760658984345313,5.94605350652
stage6_tumor_large_central_hard100kPa,1.655,0.9196872921317976,5.56288301801
stage6_tumor_large_central_hard100kPa,1.66,0.7407349060217094,4.98054242701
stage6_tumor_large_central_hard100kPa,1.665,0.5881115213857125,4.30682726407
stage6_tumor_large_central_hard100kPa,1.67,0.5192971398541291,3.66458034542
stage6_tumor_large_central_hard100kPa,1.675,0.46575997104825995,3.18790249497
stage6_tumor_large_central_hard100kPa,1.68,0.40774997263794044,3.01731762864
stage6_tumor_large_central_hard100kPa,1.685,0.3554687590467956,3.24506536423
stage6_tumor_large_central_hard100kPa,1.69,0.3380268228321704,3.85212887761
stage6_tumor_large_central_hard100kPa,1.6949999999999998,0.379346386552251,4.70811696228
stage6_tumor_large_central_hard100kPa,1.7,0.5060995837149722,5.65790471002
stage6_tumor_large_central_hard100kPa,1.705,0.7321947650653766,6.60517453295
stage6_tumor_large_central_hard100kPa,1.71,1.0123327544089165,7.50832902445
stage6_tumor_large_central_hard100kPa,1.7149999999999999,1.3037600078192613,8.32728670384
stage6_tumor_large_central_hard100kPa,1.72,1.571724529806342,9.03871026611
stage6_tumor_large_central_hard100kPa,1.725,1.7860573629329326,9.61967009305
stage6_tumor_large_central_hard100kPa,1.73,1.931322108169963,10.044289332
stage6_tumor_large_central_hard100kPa,1.7349999999999999,1.9981866798567354,10.26784059
stage6_tumor_large_central_hard100kPa,1.74,1.9790990033537477,10.2125785257
stage6_tumor_large_central_hard100kPa,1.745,1.8707921213554866,9.77172251338
stage6_tumor_large_central_hard100kPa,1.75,1.6740349935456105,8.8304079381
stage6_tumor_large_central_hard100kPa,1.755,1.3915238418195435,7.33831784002
stage6_tumor_large_central_hard100kPa,1.76,1.0299517577782524,5.34298822049
stage6_tumor_large_central_hard100kPa,1.7650000000000001,0.6041598658762596,2.93968217489
stage6_tumor_large_central_hard100kPa,1.77,0.14876911113223312,0.381616872712
stage6_tumor_large_central_hard100kPa,1.775,0.43697104518000385,2.85933283936
stage6_tumor_large_central_hard100kPa,1.7799999999999998,0.8968508657634289,5.96874945389
stage6_tumor_large_central_hard100kPa,1.785,1.391949563175541,9.03773443729
stage6_tumor_large_central_hard100kPa,1.79,1.8710337132654966,11.910554504
stage6_tumor_large_central_hard100kPa,1.795,2.3197415764850002,14.4956498655
stage6_tumor_large_central_hard100kPa,1.7999999999999998,2.723816567327338,16.7306550797
stage6_tumor_large_central_hard100kPa,1.805,3.0667873498489686,18.5845229269
stage6_tumor_large_central_hard100kPa,1.81,3.3358040831138966,20.0738950635
stage6_tumor_large_central_hard100kPa,1.815,3.521626227651622,21.2464620892
stage6_tumor_large_central_hard100kPa,1.8199999999999998,3.619699952070028,22.1515625493
stage6_tumor_large_central_hard100kPa,1.825,3.6340826026999102,22.8491941646
stage6_tumor_large_central_hard100kPa,1.83,3.5815577703501282,23.4418124561
stage6_tumor_large_central_hard100kPa,1.835,3.4923736212653376,24.0740504268
stage6_tumor_large_central_hard100kPa,1.8399999999999999,3.4089577856603497,24.8767054531
stage6_tumor_large_central_hard100kPa,1.845,3.3737690301024825,25.9169625758
stage6_tumor_large_central_hard100kPa,1.85,3.443877831137739,27.2182548212
stage6_tumor_large_central_hard100kPa,1.855,3.6059516462670063,28.6727175523
stage6_tumor_large_central_hard100kPa,1.8599999999999999,3.8408366632755047,30.0565948025
stage6_tumor_large_central_hard100kPa,1.865,4.1608533801421075,31.3445423877
stage6_tumor_large_central_hard100kPa,1.87,4.521435331237312,32.5484805112
stage6_tumor_large_central_hard100kPa,1.875,4.888227957634544,33.6841461079
stage6_tumor_large_central_hard100kPa,1.88,5.233376419342457,34.7485607125
stage6_tumor_large_central_hard100kPa,1.885,5.529533821150659,35.6628154585
stage6_tumor_large_central_hard100kPa,1.8900000000000001,5.7530067587960145,36.3138579704
stage6_tumor_large_central_hard100kPa,1.895,5.887898153938074,36.6154034372
stage6_tumor_large_central_hard100kPa,1.9,5.926216040525694,36.5421106025
stage6_tumor_large_central_hard100kPa,1.9000000000000001,5.9262160405256905,36.5421106025
stage6_tumor_large_central_hard100kPa,1.925,4.6571333790762,31.7362528605
stage6_tumor_large_central_hard100kPa,1.9500000000000002,3.342720610304308,26.9551497112
stage6_tumor_large_central_hard100kPa,1.975,4.183534400673742,28.7109018814
stage6_tumor_large_central_hard100kPa,2,5.550154826684062,35.7679185641
stage6_tumor_large_central_hard100kPa,2.0250000000000004,5.295275094629963,36.1176467551
stage6_tumor_large_central_hard100kPa,2.0500000000000003,4.183478297674962,28.4178693304
stage6_tumor_large_central_hard100kPa,2.075,3.448971757638762,27.1537221397
stage6_tumor_large_central_hard100kPa,2.1,4.410153873775472,31.5735977011
stage6_tumor_large_central_hard100kPa,2.125,5.824004872080839,36.425570024
stage6_tumor_large_central_hard100kPa,2.1500000000000004,5.1896579106641285,34.0149421908
stage6_tumor_large_central_hard100kPa,2.1750000000000003,3.410048784876885,27.2870992353
stage6_tumor_large_central_hard100kPa,2.2,3.7097667596942023,27.3463778312
