node_id,x,y,z
289,-0.06966293086705382,0.0,-0.006861199823068985
290,-0.07,0.0,2.3583159080090014e-16
291,-0.06966293086705377,0.0,0.006861199823069454
292,-0.06865496962822609,0.0,0.013656322541129166
293,-0.06698582350125458,0.0,0.020319927407812525
294,-0.06467156727579003,0.0,0.026787840265556414
295,-0.0617344885043848,0.0,0.03299777157781994
296,-0.05820287286117812,0.0,0.038889916311372244
297,-0.05411073173539155,0.0,0.044407529891455244
298,-0.049497474683058255,0.0,0.049497474683058415
299,-0.044407529891455126,0.0,0.05411073173539165
300,-0.03888991631137211,0.0,0.0582028728611782
301,-0.0329977715778198,0.0,0.06173448850438488
302,-0.02678784026555627,0.0,0.06467156727579008
303,-0.020319927407812376,0.0,0.06698582350125462
304,-0.013656322541129012,0.0,0.06865496962822613
305,-0.006861199823069299,0.0,0.06966293086705379
306,0.0034347372029192667,0.0,0.06991568193436208
307,0.010271133211875338,0.0,0.06924235569753467
308,0.0170086125932285,0.0,0.06790218772361807
309,0.02358228973745544,0.0,0.06590808456281144
310,0.029928856540119796,0.0,0.06327925051864101
311,0.03598719209352558,0.0,0.060041002700019025
312,0.04169895131447039,0.0,0.05622452720364511
313,0.04700912683929134,0.0,0.05186657877484709
314,0.0518665787748472,0.0,0.047009126839291225
315,0.056224527203645215,0.0,0.04169895131447025
316,0.06004100270001911,0.0,0.035987192093525425
317,0.06327925051864108,0.0,0.029928856540119644
318,0.0659080845628115,0.0,0.02358228973745529
319,0.06790218772361811,0.0,0.017008612593228348
320,0.06924235569753469,0.0,0.010271133211875201
321,0.06991568193436208,0.0,0.0034347372029191296
322,0.06991568193436207,0.0,-0.0034347372029194002
323,0.06924235569753466,0.0,-0.010271133211875469
324,0.06790218772361804,0.0,-0.017008612593228653
325,0.06590808456281139,0.0,-0.02358228973745559
326,0.06327925051864096,0.0,-0.02992885654011993
327,0.06004100270001895,0.0,-0.03598719209352571
328,0.05622452720364502,0.0,-0.04169895131447051
329,0.051866578774846996,0.0,-0.04700912683929146
330,0.04700912683929112,0.0,-0.0518665787748473
331,0.04169895131447014,0.0,-0.05622452720364529
332,0.03598719209352531,0.0,-0.06004100270001918
333,0.02992885654011952,0.0,-0.06327925051864115
334,0.023582289737455162,0.0,-0.06590808456281155
335,0.017008612593228185,0.0,-0.06790218772361817
336,0.010271133211875021,0.0,-0.06924235569753472
337,0.0034347372029189475,0.0,-0.0699156819343621
338,-0.0034347372029195824,0.0,-0.06991568193436205
339,-0.010271133211875649,0.0,-0.06924235569753462
340,-0.017008612593228802,0.0,-0.067902187723618
341,-0.0235822897374557,0.0,-0.06590808456281136
342,-0.02992885654012004,0.0,-0.0632792505186409
343,-0.035987192093525806,0.0,-0.060041002700018886
344,-0.04169895131447058,0.0,-0.056224527203644965
345,-0.047009126839291523,0.0,-0.05186657877484693
346,-0.05186657877484735,0.0,-0.04700912683929105
347,-0.05622452720364535,0.0,-0.04169895131447007
348,-0.06004100270001921,0.0,-0.035987192093525265
349,-0.06327925051864115,0.0,-0.029928856540119498
350,-0.06590808456281155,0.0,-0.023582289737455166
351,-0.06790218772361814,0.0,-0.01700861259322825
352,-0.06924235569753472,0.0,-0.010271133211875056
353,-0.06991568193436208,0.0,-0.0034347372029190143
354,-0.06991568193436205,0.0,0.0034347372029194852
355,-0.06924235569753465,0.0,0.010271133211875522
356,-0.06790218772361804,0.0,0.017008612593228646
